capture_id,site,col,row,u,v,status,distance_m,pred_disp,in_metric_range
site-a-try-05,site-a,10,4,87.4375,37.1875,hit,13.9546556492,58.980956912,1
site-a-try-05,site-a,11,4,95.8125,37.1875,hit,14.5438902512,61.45708251,1
site-a-try-05,site-a,12,4,104.1875,37.1875,hit,15.5200230066,59.9175918698,1
site-a-try-05,site-a,13,4,112.5625,37.1875,hit,31.9230154163,47.1378154159,0
site-a-try-05,site-a,14,4,120.9375,37.1875,hit,23.3003751682,107.816259027,0
site-a-try-05,site-a,15,4,129.3125,37.1875,hit,25.3459743541,99.2658609152,0
site-a-try-05,site-a,0,5,3.6875,45.5625,hit,21.0471135826,97.0777631998,0
site-a-try-05,site-a,1,5,12.0625,45.5625,hit,20.7211400428,95.081127882,0
site-a-try-05,site-a,2,5,20.4375,45.5625,hit,20.5365678004,138.060242653,0
site-a-try-05,site-a,3,5,28.8125,45.5625,hit,20.7590046004,138.609941721,0
site-a-try-05,site-a,4,5,37.1875,45.5625,hit,20.5185550645,136.094259739,0
site-a-try-05,site-a,5,5,45.5625,45.5625,hit,17.7185339185,134.188637733,1
site-a-try-05,site-a,6,5,53.9375,45.5625,hit,20.3394081711,86.4114253521,0
site-a-try-05,site-a,7,5,62.3125,45.5625,hit,20.8495367289,84.7015264034,0
site-a-try-05,site-a,8,5,70.6875,45.5625,hit,14.3239718305,89.2344869375,1
site-a-try-05,site-a,9,5,79.0625,45.5625,hit,11.2341193817,90.4695413113,1
site-a-try-05,site-a,10,5,87.4375,45.5625,hit,10.9385260454,81.7528065443,1
site-a-try-05,site-a,11,5,95.8125,45.5625,hit,12.0544477115,73.9221777916,1
site-a-try-05,site-a,12,5,104.1875,45.5625,hit,15.7961937725,63.6940358877,1
site-a-try-05,site-a,13,5,112.5625,45.5625,hit,21.6532222274,52.142781496,0
site-a-try-05,site-a,14,5,120.9375,45.5625,hit,21.4247711319,109.842559576,0
site-a-try-05,site-a,15,5,129.3125,45.5625,hit,21.2573365361,100.797307253,0
site-a-try-05,site-a,0,6,3.6875,53.9375,hit,9.89698773625,121.060680509,1
site-a-try-05,site-a,1,6,12.0625,53.9375,hit,14.2143906719,93.5152703524,1
site-a-try-05,site-a,2,6,20.4375,53.9375,hit,14.099284744,134.965140581,1
site-a-try-05,site-a,3,6,28.8125,53.9375,hit,14.0422883438,137.39122963,1
site-a-try-05,site-a,4,6,37.1875,53.9375,hit,14.104708605,135.072182894,1
site-a-try-05,site-a,5,6,45.5625,53.9375,hit,14.1836293926,131.084776402,1
site-a-try-05,site-a,6,6,53.9375,53.9375,hit,14.1492908511,114.2049402,1
site-a-try-05,site-a,7,6,62.3125,53.9375,hit,14.1597168343,103.91467464,1
site-a-try-05,site-a,8,6,70.6875,53.9375,hit,14.2077226956,99.5448503494,1
site-a-try-05,site-a,9,6,79.0625,53.9375,hit,14.028771622,94.942545414,1
site-a-try-05,site-a,10,6,87.4375,53.9375,hit,14.0668982712,79.3367440701,1
site-a-try-05,site-a,11,6,95.8125,53.9375,hit,14.116160298,76.4703627825,1
site-a-try-05,site-a,12,6,104.1875,53.9375,hit,14.1355000101,71.1223343611,1
site-a-try-05,site-a,13,6,112.5625,53.9375,hit,14.2061441902,68.8426325321,1
site-a-try-05,site-a,14,6,120.9375,53.9375,hit,9.8986551023,123.959209085,1
site-a-try-05,site-a,15,6,129.3125,53.9375,hit,9.83941970925,123.334211111,1
site-a-try-05,site-a,0,7,3.6875,62.3125,hit,8.45977306882,133.60181284,1
site-a-try-05,site-a,1,7,12.0625,62.3125,hit,8.46363725509,136.618912458,1
site-a-try-05,site-a,2,7,20.4375,62.3125,hit,8.40600973589,143.974217892,1
site-a-try-05,site-a,3,7,28.8125,62.3125,hit,11.8561629507,141.715641737,1
site-a-try-05,site-a,4,7,37.1875,62.3125,hit,11.8601875382,139.142337799,1
site-a-try-05,site-a,5,7,45.5625,62.3125,hit,11.8871501739,135.066168785,1
site-a-try-05,site-a,6,7,53.9375,62.3125,hit,11.9034352952,129.930788994,1
site-a-try-05,site-a,7,7,62.3125,62.3125,hit,11.9064544932,123.569234014,1
site-a-try-05,site-a,8,7,70.6875,62.3125,hit,11.895688874,118.491988897,1
site-a-try-05,site-a,9,7,79.0625,62.3125,hit,11.8825110544,110.206838846,1
site-a-try-05,site-a,10,7,87.4375,62.3125,hit,11.8924791263,95.5410052538,1
site-a-try-05,site-a,11,7,95.8125,62.3125,hit,11.8903297738,89.9562586546,1
site-a-try-05,site-a,12,7,104.1875,62.3125,hit,8.56976467239,127.702008009,1
site-a-try-05,site-a,13,7,112.5625,62.3125,hit,8.45543821474,136.138168335,1
site-a-try-05,site-a,14,7,120.9375,62.3125,hit,8.318609742,134.415683746,1
site-a-try-05,site-a,15,7,129.3125,62.3125,hit,8.41421480136,134.147032499,1
site-b-try-01,site-b,0,0,3.6875,3.6875,pole_excluded,,,0
site-b-try-01,site-b,1,0,12.0625,3.6875,pole_excluded,,,0
site-b-try-01,site-b,2,0,20.4375,3.6875,pole_excluded,,,0
site-b-try-01,site-b,3,0,28.8125,3.6875,pole_excluded,,,0
site-b-try-01,site-b,4,0,37.1875,3.6875,pole_excluded,,,0
site-b-try-01,site-b,5,0,45.5625,3.6875,pole_excluded,,,0
site-b-try-01,site-b,6,0,53.9375,3.6875,pole_excluded,,,0
site-b-try-01,site-b,7,0,62.3125,3.6875,pole_excluded,,,0
site-b-try-01,site-b,8,0,70.6875,3.6875,pole_excluded,,,0
site-b-try-01,site-b,9,0,79.0625,3.6875,pole_excluded,,,0
site-b-try-01,site-b,10,0,87.4375,3.6875,pole_excluded,,,0
site-b-try-01,site-b,11,0,95.8125,3.6875,pole_excluded,,,0
site-b-try-01,site-b,12,0,104.1875,3.6875,pole_excluded,,,0
site-b-try-01,site-b,13,0,112.5625,3.6875,pole_excluded,,,0
site-b-try-01,site-b,14,0,120.9375,3.6875,pole_excluded,,,0
site-b-try-01,site-b,15,0,129.3125,3.6875,pole_excluded,,,0
site-b-try-01,site-b,0,1,3.6875,12.0625,no_hit,,,0
site-b-try-01,site-b,1,1,12.0625,12.0625,hit,78.7363914507,12.9382950068,0
site-b-try-01,site-b,2,1,20.4375,12.0625,hit,37.3772235983,10.1080744267,0
site-b-try-01,site-b,3,1,28.8125,12.0625,no_hit,,,0
site-b-try-01,site-b,4,1,37.1875,12.0625,no_hit,,,0
site-b-try-01,site-b,5,1,45.5625,12.0625,no_hit,,,0
site-b-try-01,site-b,6,1,53.9375,12.0625,hit,10.3380438358,21.1395411491,1
site-b-try-01,site-b,7,1,62.3125,12.0625,hit,8.84518460003,20.2086706161,1
site-b-try-01,site-b,8,1,70.6875,12.0625,hit,7.87212902206,21.4337647855,1
site-b-try-01,site-b,9,1,79.0625,12.0625,hit,45.6993934452,17.8432409763,0
site-b-try-01,site-b,10,1,87.4375,12.0625,hit,45.1453980856,17.9577181339,0
site-b-try-01,site-b,11,1,95.8125,12.0625,no_hit,,,0
site-b-try-01,site-b,12,1,104.1875,12.0625,no_hit,,,0
site-b-try-01,site-b,13,1,112.5625,12.0625,no_hit,,,0
site-b-try-01,site-b,14,1,120.9375,12.0625,hit,57.0198962732,19.0215551257,0
site-b-try-01,site-b,15,1,129.3125,12.0625,no_hit,,,0
site-b-try-01,site-b,0,2,3.6875,20.4375,no_hit,,,0
site-b-try-01,site-b,1,2,12.0625,20.4375,hit,20.1520615043,33.7665256858,0
site-b-try-01,site-b,2,2,20.4375,20.4375,hit,21.8566461683,31.0735734701,0
site-b-try-01,site-b,3,2,28.8125,20.4375,hit,28.7191482883,31.1577666998,0
site-b-try-01,site-b,4,2,37.1875,20.4375,no_hit,,,0
site-b-try-01,site-b,5,2,45.5625,20.4375,hit,10.9189830007,28.4163352251,1
site-b-try-01,site-b,6,2,53.9375,20.4375,hit,9.04942413989,33.3880913854,1
site-b-try-01,site-b,7,2,62.3125,20.4375,hit,7.40050216527,37.1388070583,1
site-b-try-01,site-b,8,2,70.6875,20.4375,hit,7.05324213852,37.2096782923,1
site-b-try-01,site-b,9,2,79.0625,20.4375,hit,30.5345446648,31.5861167312,0
site-b-try-01,site-b,10,2,87.4375,20.4375,hit,29.302493628,29.3627274036,0
site-b-try-01,site-b,11,2,95.8125,20.4375,hit,50.4682920282,24.5670897961,0
site-b-try-01,site-b,12,2,104.1875,20.4375,hit,79.9870381424,19.2246929109,0
site-b-try-01,site-b,13,2,112.5625,20.4375,hit,73.560012374,25.2638848722,0
site-b-try-01,site-b,14,2,120.9375,20.4375,hit,37.6872433823,28.1240853965,0
site-b-try-01,site-b,15,2,129.3125,20.4375,no_hit,,,0
site-b-try-01,site-b,0,3,3.6875,28.8125,hit,40.3749330226,32.5934617817,0
site-b-try-01,site-b,1,3,12.0625,28.8125,hit,17.0080420573,45.8123607635,1
site-b-try-01,site-b,2,3,20.4375,28.8125,hit,14.3356133171,60.1683785915,1
site-b-try-01,site-b,3,3,28.8125,28.8125,hit,13.9269188339,72.2942581177,1
site-b-try-01,site-b,4,3,37.1875,28.8125,hit,3.29892676546,86.327377677,1
site-b-try-01,site-b,5,3,45.5625,28.8125,hit,3.12797272317,89.2170113921,1
site-b-try-01,site-b,6,3,53.9375,28.8125,hit,9.01723948764,61.2821708918,1
site-b-try-01,site-b,7,3,62.3125,28.8125,hit,8.60893961759,54.7720597982,1
site-b-try-01,site-b,8,3,70.6875,28.8125,hit,8.24353506415,57.0638526678,1
site-b-try-01,site-b,9,3,79.0625,28.8125,hit,12.8626834456,55.8671522141,1
site-b-try-01,site-b,10,3,87.4375,28.8125,hit,23.9879952771,44.2790355086,0
site-b-try-01,site-b,11,3,95.8125,28.8125,hit,42.5402968449,36.8509193659,0
site-b-try-01,site-b,12,3,104.1875,28.8125,hit,68.5430744547,30.5160660446,0
site-b-try-01,site-b,13,3,112.5625,28.8125,hit,27.733979796,45.57542485,0
site-b-try-01,site-b,14,3,120.9375,28.8125,hit,29.8670444937,45.9779447317,0
site-b-try-01,site-b,15,3,129.3125,28.8125,no_hit,,,0
site-b-try-01,site-b,0,4,3.6875,37.1875,hit,6.12011690348,139.515120745,1
site-b-try-01,site-b,1,4,12.0625,37.1875,hit,6.41371034914,154.762593746,1
site-b-try-01,site-b,2,4,20.4375,37.1875,hit,5.85087242629,167.811331987,1
site-b-try-01,site-b,3,4,28.8125,37.1875,hit,4.8684388307,174.038826227,1
site-b-try-01,site-b,4,4,37.1875,37.1875,hit,3.64718767166,179.557651758,1
site-b-try-01,site-b,5,4,45.5625,37.1875,hit,3.63308164939,180.187788486,1
site-b-try-01,site-b,6,4,53.9375,37.1875,hit,3.70870383023,172.072132111,1
site-b-try-01,site-b,7,4,62.3125,37.1875,hit,4.05897138265,143.312938452,1
site-b-try-01,site-b,8,4,70.6875,37.1875,hit,7.64313644899,112.019531727,1
site-b-try-01,site-b,9,4,79.0625,37.1875,hit,5.78100207076,102.119809747,1
site-b-try-01,site-b,10,4,87.4375,37.1875,hit,4.88943423561,105.945151925,1
site-b-try-01,site-b,11,4,95.8125,37.1875,hit,5.54435833787,104.562075257,1
site-b-try-01,site-b,12,4,104.1875,37.1875,hit,6.3823895142,100.53616333,1
site-b-try-01,site-b,13,4,112.5625,37.1875,hit,5.57736990505,94.0526132584,1
site-b-try-01,site-b,14,4,120.9375,37.1875,hit,4.85788143331,102.520188451,1
site-b-try-01,site-b,15,4,129.3125,37.1875,hit,4.93468261497,118.83243084,1
site-b-try-01,site-b,0,5,3.6875,45.5625,hit,2.23232588824,429.309782982,1
site-b-try-01,site-b,1,5,12.0625,45.5625,hit,2.29578301108,434.361546516,1
site-b-try-01,site-b,2,5,20.4375,45.5625,hit,2.30662619679,440.028734207,1
site-b-try-01,site-b,3,5,28.8125,45.5625,hit,2.27126832432,439.788405895,1
site-b-try-01,site-b,4,5,37.1875,45.5625,hit,2.23725025486,437.236030102,1
site-b-try-01,site-b,5,5,45.5625,45.5625,hit,2.20982973242,434.204872608,1
site-b-try-01,site-b,6,5,53.9375,45.5625,hit,2.19295474475,424.792006493,1
site-b-try-01,site-b,7,5,62.3125,45.5625,hit,2.18779222007,415.146375656,1
site-b-try-01,site-b,8,5,70.6875,45.5625,hit,2.1957176856,408.699677944,1
site-b-try-01,site-b,9,5,79.0625,45.5625,hit,2.21566514783,402.258891582,1
site-b-try-01,site-b,10,5,87.4375,45.5625,hit,2.24490781649,403.75524044,1
site-b-try-01,site-b,11,5,95.8125,45.5625,hit,2.27933670714,404.525314808,1
site-b-try-01,site-b,12,5,104.1875,45.5625,hit,2.31457557224,411.680670738,1
site-b-try-01,site-b,13,5,112.5625,45.5625,hit,2.2456878317,421.073636055,1
site-b-try-01,site-b,14,5,120.9375,45.5625,hit,2.20647144303,424.553622246,1
site-b-try-01,site-b,15,5,129.3125,45.5625,hit,2.2018389139,423.502784252,1
site-b-try-01,site-b,0,6,3.6875,53.9375,hit,1.54528924162,685.262626648,1
site-b-try-01,site-b,1,6,12.0625,53.9375,hit,1.53884052295,685.226928711,1
site-b-try-01,site-b,2,6,20.4375,53.9375,hit,1.52959316152,682.036994934,1
site-b-try-01,site-b,3,6,28.8125,53.9375,hit,1.51906560605,679.246731758,1
site-b-try-01,site-b,4,6,37.1875,53.9375,hit,1.50876427661,675.814700127,1
site-b-try-01,site-b,5,6,45.5625,53.9375,hit,1.5004637364,671.988689423,1
site-b-try-01,site-b,6,6,53.9375,53.9375,hit,1.49515822068,667.650101662,1
site-b-try-01,site-b,7,6,62.3125,53.9375,hit,1.49360409814,665.165101051,1
site-b-try-01,site-b,8,6,70.6875,53.9375,hit,1.49611099548,659.315412521,1
site-b-try-01,site-b,9,6,79.0625,53.9375,hit,1.50223815438,647.143659592,1
site-b-try-01,site-b,10,6,87.4375,53.9375,hit,1.5110269671,648.601169586,1
site-b-try-01,site-b,11,6,95.8125,53.9375,hit,1.52156647768,662.80860424,1
site-b-try-01,site-b,12,6,104.1875,53.9375,hit,1.53180822036,678.676740646,1
site-b-try-01,site-b,13,6,112.5625,53.9375,hit,1.54056135551,684.830844879,1
site-b-try-01,site-b,14,6,120.9375,53.9375,hit,1.54621810611,682.733095169,1
site-b-try-01,site-b,15,6,129.3125,53.9375,hit,1.54792707975,682.1850214,1
site-b-try-01,site-b,0,7,3.6875,62.3125,hit,1.29507496545,870.380284309,1
site-b-try-01,site-b,1,7,12.0625,62.3125,hit,1.29349109695,870.419672012,1
site-b-try-01,site-b,2,7,20.4375,62.3125,hit,1.29116286482,869.412680626,1
site-b-try-01,site-b,3,7,28.8125,62.3125,hit,1.28850121175,869.146129608,1
site-b-try-01,site-b,4,7,37.1875,62.3125,hit,1.28592889302,867.430293083,1
site-b-try-01,site-b,5,7,45.5625,62.3125,hit,1.28380909675,864.350958824,1
site-b-try-01,site-b,6,7,53.9375,62.3125,hit,1.28240972853,863.955147743,1
site-b-try-01,site-b,7,7,62.3125,62.3125,hit,1.28201679143,866.946840286,1
site-b-try-01,site-b,8,7,70.6875,62.3125,hit,1.2826539128,867.006342888,1
site-b-try-01,site-b,9,7,79.0625,62.3125,hit,1.28424373585,863.561657906,1
site-b-try-01,site-b,10,7,87.4375,62.3125,hit,1.28650049586,865.515746117,1
site-b-try-01,site-b,11,7,95.8125,62.3125,hit,1.28914435694,870.606956482,1
site-b-try-01,site-b,12,7,104.1875,62.3125,hit,1.29174642282,873.300934792,1
site-b-try-01,site-b,13,7,112.5625,62.3125,hit,1.29391980499,874.648983002,1
site-b-try-01,site-b,14,7,120.9375,62.3125,hit,1.29533100882,874.9006567,1
site-b-try-01,site-b,15,7,129.3125,62.3125,hit,1.2957181098,872.829402924,1
site-b-try-02,site-b,0,0,3.6875,3.6875,pole_excluded,,,0
site-b-try-02,site-b,1,0,12.0625,3.6875,pole_excluded,,,0
site-b-try-02,site-b,2,0,20.4375,3.6875,pole_excluded,,,0
site-b-try-02,site-b,3,0,28.8125,3.6875,pole_excluded,,,0
site-b-try-02,site-b,4,0,37.1875,3.6875,pole_excluded,,,0
site-b-try-02,site-b,5,0,45.5625,3.6875,pole_excluded,,,0
site-b-try-02,site-b,6,0,53.9375,3.6875,pole_excluded,,,0
site-b-try-02,site-b,7,0,62.3125,3.6875,pole_excluded,,,0
site-b-try-02,site-b,8,0,70.6875,3.6875,pole_excluded,,,0
site-b-try-02,site-b,9,0,79.0625,3.6875,pole_excluded,,,0
site-b-try-02,site-b,10,0,87.4375,3.6875,pole_excluded,,,0
site-b-try-02,site-b,11,0,95.8125,3.6875,pole_excluded,,,0
site-b-try-02,site-b,12,0,104.1875,3.6875,pole_excluded,,,0
site-b-try-02,site-b,13,0,112.5625,3.6875,pole_excluded,,,0
site-b-try-02,site-b,14,0,120.9375,3.6875,pole_excluded,,,0
site-b-try-02,site-b,15,0,129.3125,3.6875,pole_excluded,,,0
site-b-try-02,site-b,0,1,3.6875,12.0625,hit,6.63826073098,33.4348666668,1
site-b-try-02,site-b,1,1,12.0625,12.0625,hit,11.1305766152,30.799025923,1
site-b-try-02,site-b,2,1,20.4375,12.0625,no_hit,,,0
site-b-try-02,site-b,3,1,28.8125,12.0625,no_hit,,,0
site-b-try-02,site-b,4,1,37.1875,12.0625,no_hit,,,0
site-b-try-02,site-b,5,1,45.5625,12.0625,hit,68.3169263576,15.4734730124,0
site-b-try-02,site-b,6,1,53.9375,12.0625,hit,64.4502011805,19.0214259326,0
site-b-try-02,site-b,7,1,62.3125,12.0625,hit,70.691674169,19.7584117651,0
site-b-try-02,site-b,8,1,70.6875,12.0625,no_hit,,,0
site-b-try-02,site-b,9,1,79.0625,12.0625,no_hit,,,0
site-b-try-02,site-b,10,1,87.4375,12.0625,hit,56.4396266223,11.6746503413,0
site-b-try-02,site-b,11,1,95.8125,12.0625,hit,64.0405005479,11.5304149985,0
site-b-try-02,site-b,12,1,104.1875,12.0625,no_hit,,,0
site-b-try-02,site-b,13,1,112.5625,12.0625,hit,60.4256013021,14.4044789374,0
site-b-try-02,site-b,14,1,120.9375,12.0625,hit,5.19216132631,62.3362489343,1
site-b-try-02,site-b,15,1,129.3125,12.0625,hit,5.40702944911,52.3972344995,1
site-b-try-02,site-b,0,2,3.6875,20.4375,hit,4.54137555172,64.5530713201,1
site-b-try-02,site-b,1,2,12.0625,20.4375,hit,7.51040488536,51.7729636431,1
site-b-try-02,site-b,2,2,20.4375,20.4375,hit,4.16905824772,37.8999733329,1
site-b-try-02,site-b,3,2,28.8125,20.4375,no_hit,,,0
site-b-try-02,site-b,4,2,37.1875,20.4375,no_hit,,,0
site-b-try-02,site-b,5,2,45.5625,20.4375,hit,18.5590537284,21.5999279022,1
site-b-try-02,site-b,6,2,53.9375,20.4375,hit,42.9087303756,24.6639331877,0
site-b-try-02,site-b,7,2,62.3125,20.4375,hit,45.9492733545,25.4496204257,0
site-b-try-02,site-b,8,2,70.6875,20.4375,hit,62.8435712588,21.1032404602,0
site-b-try-02,site-b,9,2,79.0625,20.4375,hit,94.6387007522,15.2713629007,0
site-b-try-02,site-b,10,2,87.4375,20.4375,hit,37.6944611309,18.9389433861,0
site-b-try-02,site-b,11,2,95.8125,20.4375,hit,39.663412403,18.6328817606,0
site-b-try-02,site-b,12,2,104.1875,20.4375,no_hit,,,0
site-b-try-02,site-b,13,2,112.5625,20.4375,hit,17.4244814509,23.9453295767,1
site-b-try-02,site-b,14,2,120.9375,20.4375,hit,3.46884434843,82.8343579769,1
site-b-try-02,site-b,15,2,129.3125,20.4375,hit,3.65038534476,74.6135829687,1
site-b-try-02,site-b,0,3,3.6875,28.8125,hit,3.09794401486,102.78032589,1
site-b-try-02,site-b,1,3,12.0625,28.8125,hit,3.08111063393,91.2823940516,1
site-b-try-02,site-b,2,3,20.4375,28.8125,hit,2.58860171056,120.48266232,1
site-b-try-02,site-b,3,3,28.8125,28.8125,hit,2.9033033322,171.322172165,1
site-b-try-02,site-b,4,3,37.1875,28.8125,hit,3.85610737057,159.300112247,1
site-b-try-02,site-b,5,3,45.5625,28.8125,hit,7.1103153731,80.7933928967,1
site-b-try-02,site-b,6,3,53.9375,28.8125,hit,24.3262820622,34.0408884883,0
site-b-try-02,site-b,7,3,62.3125,28.8125,hit,38.2745831867,34.5550421476,0
site-b-try-02,site-b,8,3,70.6875,28.8125,hit,53.280554121,30.3987067938,0
site-b-try-02,site-b,9,3,79.0625,28.8125,hit,31.3204569096,32.5373223424,0
site-b-try-02,site-b,10,3,87.4375,28.8125,hit,25.7289910027,33.6882032752,0
site-b-try-02,site-b,11,3,95.8125,28.8125,hit,26.8087583834,31.5172138512,0
site-b-try-02,site-b,12,3,104.1875,28.8125,no_hit,,,0
site-b-try-02,site-b,13,3,112.5625,28.8125,hit,4.61213304589,37.3550931215,1
site-b-try-02,site-b,14,3,120.9375,28.8125,hit,2.94772387535,98.2792414427,1
site-b-try-02,site-b,15,3,129.3125,28.8125,hit,3.10006381017,103.007129073,1
site-b-try-02,site-b,0,4,3.6875,37.1875,hit,1.45214883462,235.219480991,1
site-b-try-02,site-b,1,4,12.0625,37.1875,hit,1.41487960158,237.855028868,1
site-b-try-02,site-b,2,4,20.4375,37.1875,hit,1.53410668094,234.710958481,1
site-b-try-02,site-b,3,4,28.8125,37.1875,hit,1.87924757457,227.368372202,1
site-b-try-02,site-b,4,4,37.1875,37.1875,hit,2.31578431959,222.490750074,1
site-b-try-02,site-b,5,4,45.5625,37.1875,hit,2.39768850885,191.332054377,1
site-b-try-02,site-b,6,4,53.9375,37.1875,hit,3.50638772345,141.05888629,1
site-b-try-02,site-b,7,4,62.3125,37.1875,hit,4.05414813794,124.757374763,1
site-b-try-02,site-b,8,4,70.6875,37.1875,hit,5.18446196946,111.697922707,1
site-b-try-02,site-b,9,4,79.0625,37.1875,hit,5.55193833228,87.9146779776,1
site-b-try-02,site-b,10,4,87.4375,37.1875,hit,6.36238253582,68.52904284,1
site-b-try-02,site-b,11,4,95.8125,37.1875,hit,1.96480791456,81.9255101681,1
site-b-try-02,site-b,12,4,104.1875,37.1875,hit,1.51040180103,185.130842686,1
site-b-try-02,site-b,13,4,112.5625,37.1875,hit,1.29843332413,209.986561775,1
site-b-try-02,site-b,14,4,120.9375,37.1875,hit,1.22398419054,222.747555256,1
site-b-try-02,site-b,15,4,129.3125,37.1875,hit,1.31261700819,228.156980515,1
site-b-try-02,site-b,0,5,3.6875,45.5625,hit,0.749094546715,364.078919411,1
site-b-try-02,site-b,1,5,12.0625,45.5625,hit,0.82434165202,363.599401951,1
site-b-try-02,site-b,2,5,20.4375,45.5625,hit,0.947433200166,360.246253967,1
site-b-try-02,site-b,3,5,28.8125,45.5625,hit,1.08030203465,354.442586899,1
site-b-try-02,site-b,4,5,37.1875,45.5625,hit,1.23280879876,345.954388142,1
site-b-try-02,site-b,5,5,45.5625,45.5625,hit,1.43513092932,322.927747726,1
site-b-try-02,site-b,6,5,53.9375,45.5625,hit,1.82438883147,280.780603886,1
site-b-try-02,site-b,7,5,62.3125,45.5625,hit,1.91480802278,260.674957752,1
site-b-try-02,site-b,8,5,70.6875,45.5625,hit,1.42095319882,266.936256409,1
site-b-try-02,site-b,9,5,79.0625,45.5625,hit,1.14423547319,299.503809452,1
site-b-try-02,site-b,10,5,87.4375,45.5625,hit,0.982350408799,316.251571655,1
site-b-try-02,site-b,11,5,95.8125,45.5625,hit,0.857859539844,326.012571335,1
site-b-try-02,site-b,12,5,104.1875,45.5625,hit,0.771930078201,337.64875555,1
site-b-try-02,site-b,13,5,112.5625,45.5625,hit,0.720739253728,346.819621086,1
site-b-try-02,site-b,14,5,120.9375,45.5625,hit,0.700827371947,354.560602665,1
site-b-try-02,site-b,15,5,129.3125,45.5625,hit,0.709872252327,361.631885052,1
site-b-try-02,site-b,0,6,3.6875,53.9375,hit,0.56863145252,495.896352768,1
site-b-try-02,site-b,1,6,12.0625,53.9375,hit,0.595277820293,500.545578003,1
site-b-try-02,site-b,2,6,20.4375,53.9375,hit,0.631326421888,497.130260944,1
site-b-try-02,site-b,3,6,28.8125,53.9375,hit,0.673430712291,493.947927475,1
site-b-try-02,site-b,4,6,37.1875,53.9375,hit,0.715249167185,486.062764168,1
site-b-try-02,site-b,5,6,45.5625,53.9375,hit,0.748070372497,477.1983428,1
site-b-try-02,site-b,6,6,53.9375,53.9375,hit,0.763200804618,471.213443279,1
site-b-try-02,site-b,7,6,62.3125,53.9375,hit,0.756174480658,469.791460037,1
site-b-try-02,site-b,8,6,70.6875,53.9375,hit,0.729069563887,469.307874203,1
site-b-try-02,site-b,9,6,79.0625,53.9375,hit,0.689555478392,467.917597294,1
site-b-try-02,site-b,10,6,87.4375,53.9375,hit,0.646587793365,469.747792244,1
site-b-try-02,site-b,11,6,95.8125,53.9375,hit,0.607716782105,470.810640335,1
site-b-try-02,site-b,12,6,104.1875,53.9375,hit,0.577342886561,473.011129856,1
site-b-try-02,site-b,13,6,112.5625,53.9375,hit,0.557591785648,472.503386974,1
site-b-try-02,site-b,14,6,120.9375,53.9375,hit,0.549487678276,475.203214645,1
site-b-try-02,site-b,15,6,129.3125,53.9375,hit,0.553221136189,485.69997406,1
site-b-try-02,site-b,0,7,3.6875,62.3125,hit,0.522424463908,599.701655388,1
site-b-try-02,site-b,1,7,12.0625,62.3125,hit,0.530099815636,602.102657318,1
site-b-try-02,site-b,2,7,20.4375,62.3125,hit,0.539740161193,599.856679916,1
site-b-try-02,site-b,3,7,28.8125,62.3125,hit,0.550077166927,598.948371887,1
site-b-try-02,site-b,4,7,37.1875,62.3125,hit,0.559378113958,594.797323227,1
site-b-try-02,site-b,5,7,45.5625,62.3125,hit,0.566184142503,592.054714203,1
site-b-try-02,site-b,6,7,53.9375,62.3125,hit,0.569238779259,589.970186234,1
site-b-try-02,site-b,7,7,62.3125,62.3125,hit,0.567887090548,590.20939827,1
site-b-try-02,site-b,8,7,70.6875,62.3125,hit,0.562271993427,588.389175415,1
site-b-try-02,site-b,9,7,79.0625,62.3125,hit,0.553691545431,583.568481445,1
site-b-try-02,site-b,10,7,87.4375,62.3125,hit,0.543610608768,580.121669769,1
site-b-try-02,site-b,11,7,95.8125,62.3125,hit,0.533487945199,578.671652794,1
site-b-try-02,site-b,12,7,104.1875,62.3125,hit,0.524967037131,577.834253311,1
site-b-try-02,site-b,13,7,112.5625,62.3125,hit,0.519107804978,575.141073227,1
site-b-try-02,site-b,14,7,120.9375,62.3125,hit,0.516618840446,578.213627815,1
site-b-try-02,site-b,15,7,129.3125,62.3125,hit,0.517774001649,588.076434135,1
site-b-try-03,site-b,0,0,3.6875,3.6875,pole_excluded,,,0
site-b-try-03,site-b,1,0,12.0625,3.6875,pole_excluded,,,0
site-b-try-03,site-b,2,0,20.4375,3.6875,pole_excluded,,,0
site-b-try-03,site-b,3,0,28.8125,3.6875,pole_excluded,,,0
site-b-try-03,site-b,4,0,37.1875,3.6875,pole_excluded,,,0
site-b-try-03,site-b,5,0,45.5625,3.6875,pole_excluded,,,0
site-b-try-03,site-b,6,0,53.9375,3.6875,pole_excluded,,,0
site-b-try-03,site-b,7,0,62.3125,3.6875,pole_excluded,,,0
site-b-try-03,site-b,8,0,70.6875,3.6875,pole_excluded,,,0
site-b-try-03,site-b,9,0,79.0625,3.6875,pole_excluded,,,0
site-b-try-03,site-b,10,0,87.4375,3.6875,pole_excluded,,,0
site-b-try-03,site-b,11,0,95.8125,3.6875,pole_excluded,,,0
site-b-try-03,site-b,12,0,104.1875,3.6875,pole_excluded,,,0
site-b-try-03,site-b,13,0,112.5625,3.6875,pole_excluded,,,0
site-b-try-03,site-b,14,0,120.9375,3.6875,pole_excluded,,,0
site-b-try-03,site-b,15,0,129.3125,3.6875,pole_excluded,,,0
site-b-try-03,site-b,0,1,3.6875,12.0625,hit,39.2465452465,10.4438828379,0
